player_key,team_key,season_key,g,gs,perce,ts_per,usg_per,ws,bpm,vorp,mp,age,salary,value,deserved_salary,salary_gap,overpaid_underpaid,fair_value
jacksja02,MEM,2025,74,74,19.60,0.59,28.10,6.40,2.30,2.40,2207,25,25257798.00,12404634.58,26608236.21,1350438.21,-1350438.21,True
banede01,MEM,2025,69,68,17.90,0.60,23.30,6.50,3.20,2.90,2205,26,34005250.00,10551788.63,24755390.26,-9249859.74,9249859.74,False
reidna01,MIN,2025,80,17,15.80,0.58,21.50,5.70,1.60,2.00,2200,25,13986432.00,6489089.29,20692690.92,6706258.92,-6706258.92,False
jonesty01,PHO,2025,81,58,14.50,0.58,16.20,4.40,0.10,1.10,2174,28,2087519.00,-1421345.19,12782256.44,10694737.44,-10694737.44,False
turnemy01,IND,2025,72,72,16.10,0.61,20.70,4.70,0.40,1.30,2174,28,19928500.00,2490220.90,16693822.53,-3234677.47,3234677.47,False
mobleev01,CLE,2025,71,71,22.30,0.63,23.20,9.00,4.60,3.60,2167,23,11227657.00,11469538.62,25673140.25,14445483.25,-14445483.25,False
princta02,MIL,2025,80,73,9.80,0.61,12.50,3.50,-1.70,0.10,2166,30,2087519.00,-6980884.99,7222716.63,5135197.63,-5135197.63,False
castlst01,SAS,2025,81,47,13.70,0.52,26.00,1.10,-3.20,-0.60,2162,20,9105120.00,1063610.19,15267211.82,6162091.82,-6162091.82,False
avdijde01,POR,2025,72,54,17.70,0.60,23.20,5.60,2.10,2.20,2161,24,15625000.00,7931205.23,22134806.86,6509806.86,-6509806.86,False
brownja02,BOS,2025,63,63,17.80,0.56,28.90,5.20,0.00,1.10,2158,28,49205800.00,9122125.06,23325726.69,-25880073.31,25880073.31,False
hardati02,DET,2025,77,77,9.80,0.57,15.50,3.50,-2.10,0.00,2153,32,16193183.00,-4629403.68,9574197.95,-6618985.05,6618985.05,False
mathube01,IND,2025,72,49,13.60,0.58,22.80,3.00,-2.90,-0.50,2149,22,7245720.00,-1467053.96,12736547.67,5490827.67,-5490827.67,False
dinwisp01,DAL,2025,79,30,13.00,0.55,17.90,3.70,-1.60,0.20,2136,31,2087519.00,-2655945.64,11547655.99,9460136.99,-9460136.99,False
barnesc01,TOR,2025,65,65,17.80,0.52,27.00,3.50,2.40,2.30,2134,23,10130980.00,12456559.30,26660160.93,16529180.93,-16529180.93,False
chrisma02,2TM,2025,78,36,10.40,0.57,15.20,2.70,-2.50,-0.30,2127,21,7142857.00,-6248042.36,7955559.27,812702.27,-812702.27,True
chrisma02,LAL,2025,46,25,10.60,0.60,13.90,2.00,-1.80,0.00,1154,21,7142857.00,-8074210.03,6129391.60,-1013465.40,1013465.40,False
chrisma02,DAL,2025,32,11,10.20,0.54,16.80,0.70,-3.40,-0.30,973,21,7142857.00,-8678221.11,5525380.52,-1617476.48,1617476.48,False
giddejo01,CHI,2025,70,69,18.10,0.57,21.70,5.30,3.00,2.70,2117,22,8352367.00,8464670.26,22668271.89,14315904.89,-14315904.89,False
vanvlfr01,HOU,2025,60,60,12.80,0.52,17.70,5.20,0.90,1.50,2111,30,42846615.00,3183838.84,17387440.47,-25459174.53,25459174.53,False
georgke01,UTA,2025,67,35,12.90,0.54,24.30,1.10,-2.70,-0.30,2109,21,4084200.00,661650.15,14865251.78,10781051.78,-10781051.78,False
schrode01,3TM,2025,75,49,12.70,0.53,21.60,3.20,-2.20,-0.10,2105,31,13025250.00,-266397.98,13937203.65,911953.65,-911953.65,True
schrode01,BRK,2025,23,23,16.00,0.59,23.80,1.60,0.00,0.40,772,31,13025250.00,1996145.05,16199746.68,3174496.68,-3174496.68,False
schrode01,GSW,2025,24,18,8.40,0.47,21.20,0.20,-5.20,-0.50,628,31,13025250.00,-7681805.32,6521796.30,-6503453.70,6503453.70,False
schrode01,DET,2025,28,8,12.90,0.52,19.60,1.50,-2.10,0.00,705,31,13025250.00,-4530466.49,9673135.14,-3352114.86,3352114.86,False
lillada01,MIL,2025,58,58,21.30,0.62,27.80,7.60,4.00,3.20,2093,34,48787676.00,14720390.52,28923992.15,-19863683.85,19863683.85,False
westbru01,DEN,2025,75,36,14.30,0.53,23.80,1.90,-1.10,0.50,2092,36,5631296.00,3149235.73,17352837.36,11721541.36,-11721541.36,False
oubreke01,PHI,2025,60,57,13.50,0.55,18.90,2.60,-2.30,-0.10,2078,29,7983000.00,-3729717.64,10473883.99,2490883.99,-2490883.99,False
alexani01,MIN,2025,82,10,11.60,0.58,16.00,4.30,-0.40,0.80,2073,26,4312500.00,-1453627.57,12749974.06,8437474.06,-8437474.06,False
dortlu01,OKC,2025,71,71,11.30,0.59,13.60,5.60,0.20,1.20,2073,25,16500000.00,-2129062.29,12074539.33,-4425460.67,4425460.67,False
okongon01,ATL,2025,74,40,19.00,0.63,17.30,7.20,1.30,1.70,2064,24,14000000.00,-72949.86,14130651.77,130651.77,-130651.77,True
monkma01,SAC,2025,65,45,15.00,0.55,24.60,2.80,-0.80,0.60,2054,26,17405203.00,4155809.40,18359411.03,954208.03,-954208.03,True
wellsja01,MEM,2025,79,74,10.50,0.56,15.90,3.50,-2.20,-0.10,2043,21,1157153.00,-4909544.74,9294056.89,8136903.89,-8136903.89,False
durenja01,DET,2025,78,78,21.40,0.70,16.40,9.20,3.10,2.70,2034,21,4536840.00,1465161.18,15668762.81,11131922.81,-11131922.81,False
wilsoja03,BRK,2025,79,22,9.50,0.54,16.60,1.90,-3.90,-1.00,2031,24,1891857.00,-7549264.05,6654337.58,4762480.58,-4762480.58,False
bridgmi02,CHO,2025,64,64,17.70,0.54,28.00,3.20,1.80,2.00,2029,26,27173913.00,11756041.36,25959642.99,-1214270.01,1214270.01,True
mitchda01,2TM,2025,74,37,10.20,0.57,13.60,3.00,-2.60,-0.30,2027,26,6451077.00,-8020757.41,6182844.22,-268232.78,268232.78,True
mitchda01,TOR,2025,44,22,7.90,0.54,13.10,0.70,-4.30,-0.60,1080,26,6451077.00,-12779522.87,1424078.76,-5026998.24,5026998.24,False
mitchda01,MIA,2025,30,15,12.90,0.61,14.20,2.30,-0.60,0.30,947,26,6451077.00,-6672650.57,7530951.06,1079874.06,-1079874.06,True
wagnefr01,ORL,2025,60,60,20.10,0.56,31.00,5.60,3.10,2.60,2023,23,7007092.00,16493039.32,30696640.95,23689548.95,-23689548.95,False
grimequ01,2TM,2025,75,37,15.90,0.59,22.80,3.40,0.40,1.20,2013,24,4296682.00,4228077.92,18431679.54,14134997.54,-14134997.54,False
grimequ01,DAL,2025,47,12,13.30,0.60,18.50,1.70,-0.30,0.50,1070,24,4296682.00,-1972418.57,12231183.05,7934501.05,-7934501.05,False
grimequ01,PHI,2025,28,25,18.80,0.59,27.50,1.60,1.20,0.80,943,24,4296682.00,7010431.05,21214032.68,16917350.68,-16917350.68,False
poolejo01,WAS,2025,68,68,16.60,0.59,29.00,2.00,0.40,1.20,2001,25,29651786.00,9491680.51,23695282.14,-5956503.86,5956503.86,False
greendr01,GSW,2025,68,66,12.40,0.53,15.90,3.70,0.50,1.30,1983,34,24107143.00,170349.69,14373951.31,-9733191.69,9733191.69,False
vassede01,SAS,2025,64,53,14.20,0.55,22.10,2.20,-1.10,0.40,1983,24,29347826.00,1285340.00,15488941.63,-13858884.37,13858884.37,False
thompkl01,DAL,2025,72,72,12.90,0.55,21.80,1.80,-1.00,0.50,1965,34,15873016.00,1729323.70,15932925.33,59909.33,-59909.33,True
maxeyty01,PHI,2025,52,52,19.50,0.56,29.80,3.80,2.00,2.00,1960,24,35147000.00,12836792.84,27040394.47,-8106605.53,8106605.53,False
powelno01,LAC,2025,60,60,17.50,0.61,26.10,5.30,1.50,1.80,1958,31,19241379.00,8981395.53,23184997.16,3943618.16,-3943618.16,False
missiyv01,NOP,2025,73,67,15.40,0.57,14.30,3.60,-3.00,-0.50,1956,20,3193200.00,-10657180.83,3546420.80,353220.80,-353220.80,True
elliske01,SAC,2025,80,28,13.50,0.66,12.70,5.00,1.90,1.90,1948,25,2120693.00,-1376617.41,12826984.22,10706291.22,-10706291.22,False
coulibi01,WAS,2025,59,59,10.80,0.52,17.90,0.30,-3.70,-0.80,1948,20,6945240.00,-6693378.37,7510223.26,564983.26,-564983.26,True
kuzmaky01,2TM,2025,65,62,10.60,0.51,24.00,-0.90,-4.90,-1.40,1936,29,24456061.00,-3672940.80,10530660.83,-13925400.17,13925400.17,False
kuzmaky01,WAS,2025,32,30,10.60,0.49,27.10,-1.30,-5.20,-0.70,887,29,24456061.00,-3104959.71,11098641.92,-13357419.08,13357419.08,False
kuzmaky01,MIL,2025,33,32,10.50,0.55,21.40,0.30,-4.70,-0.70,1049,29,24456061.00,-7284355.21,6919246.41,-17536814.59,17536814.59,False
champju02,SAS,2025,82,29,12.20,0.58,17.20,2.50,-1.30,0.40,1932,23,3000000.00,-3076915.99,11126685.64,8126685.64,-8126685.64,False
johnske07,BRK,2025,79,56,10.40,0.50,21.70,0.50,-3.30,-0.60,1925,22,2162606.00,-1937897.20,12265704.43,10103098.43,-10103098.43,False
marshna01,DAL,2025,69,31,15.10,0.58,20.00,3.50,-0.80,0.60,1919,27,8571429.00,-639217.97,13564383.66,4992954.66,-4992954.66,False
holidjr01,BOS,2025,62,62,13.50,0.56,15.80,5.10,0.70,1.30,1896,34,30000000.00,-189558.59,14014043.04,-15985956.96,15985956.96,False
yabusgu01,PHI,2025,70,43,14.70,0.62,16.30,3.90,-1.00,0.50,1895,29,2087519.00,-4622849.17,9580752.46,7493233.46,-7493233.46,False
trentga02,MIL,2025,74,9,11.70,0.59,17.10,3.30,-1.60,0.20,1893,26,2087519.00,-3633307.00,10570294.62,8482775.62,-8482775.62,False
blackan01,ORL,2025,78,10,11.60,0.52,19.60,2.40,-1.90,0.00,1887,21,7607760.00,-1391066.70,12812534.93,5204774.93,-5204774.93,False
greenjo02,CHO,2025,68,67,7.80,0.56,11.80,1.50,-4.30,-1.10,1887,24,12654321.00,-12608969.10,1594632.53,-11059688.47,11059688.47,False
claxtni01,BRK,2025,70,62,16.50,0.57,16.80,4.30,0.40,1.10,1882,25,27556817.00,-1489855.84,12713745.79,-14843071.21,14843071.21,False
nembhan01,IND,2025,65,65,11.70,0.55,16.30,2.80,-2.30,-0.10,1881,25,2019699.00,-5569250.61,8634351.02,6614652.02,-6614652.02,False
wallaca01,OKC,2025,68,43,12.30,0.56,12.80,5.20,1.00,1.50,1876,21,5555880.00,-1793634.87,12409966.76,6854086.76,-6854086.76,False
jonesde02,LAC,2025,77,55,13.50,0.61,16.50,4.70,-0.30,0.80,1873,27,9523810.00,-2199184.80,12004416.83,2480606.83,-2480606.83,False
hachiru01,LAL,2025,59,57,13.60,0.62,15.80,4.30,-0.70,0.60,1869,26,17000000.00,-3930740.93,10272860.70,-6727139.30,6727139.30,False
barrerj01,TOR,2025,58,58,16.50,0.55,28.70,2.40,0.60,1.20,1869,24,25794643.00,9956702.91,24160304.54,-1634338.46,1634338.46,True
hieldbu01,GSW,2025,82,22,12.30,0.56,20.50,2.80,-1.00,0.50,1863,32,8780488.00,716621.43,14920223.05,6139735.05,-6139735.05,False
murphtr02,NOP,2025,53,51,17.30,0.60,23.70,3.50,0.80,1.30,1854,24,5159854.00,5010821.02,19214422.65,14054568.65,-14054568.65,False
risacza01,ATL,2025,75,73,12.20,0.56,20.90,1.80,-3.50,-0.70,1843,19,12569040.00,-4422750.26,9780851.36,-2788188.64,2788188.64,False
wiggian01,2TM,2025,60,60,16.40,0.57,24.50,4.00,0.90,1.40,1842,29,26276786.00,6755704.60,20959306.23,-5317479.77,5317479.77,False
wiggian01,GSW,2025,43,43,16.40,0.57,23.50,3.20,1.00,1.00,1296,29,26276786.00,5028283.63,19231885.26,-7044900.74,7044900.74,False
wiggian01,MIA,2025,17,17,16.40,0.57,26.70,0.80,0.70,0.40,546,29,26276786.00,5761049.67,19964651.30,-6312134.70,6312134.70,False
colliis01,UTA,2025,71,46,9.70,0.49,18.90,-0.80,-5.30,-1.60,1839,20,2512680.00,-8854450.49,5349151.14,2836471.14,-2836471.14,False
johnske04,SAS,2025,77,0,15.60,0.57,21.60,3.20,-1.60,0.20,1838,25,19000000.00,-1165508.11,13038093.51,-5961906.49,5961906.49,False
onealro01,PHO,2025,75,22,12.60,0.58,15.50,2.80,0.10,1.00,1837,31,9375000.00,-2023592.91,12180008.72,2805008.72,-2805008.72,False
washipj01,DAL,2025,57,56,14.00,0.56,20.40,2.40,-0.90,0.50,1835,26,15500000.00,-29282.69,14174318.94,-1325681.06,1325681.06,True
mccolcj01,NOP,2025,56,56,15.80,0.55,27.20,1.50,-1.40,0.30,1832,33,33333333.00,4324547.82,18528149.45,-14805183.55,14805183.55,False
highsha01,MIA,2025,74,42,9.90,0.58,11.30,3.30,-1.90,0.10,1818,28,5200000.00,-8935013.86,5268587.77,68587.77,-68587.77,True
finnedo01,2TM,2025,63,40,10.10,0.60,12.30,2.90,-1.00,0.50,1818,31,14924167.00,-6417837.87,7785763.76,-7138403.24,7138403.24,False
finnedo01,BRK,2025,20,20,12.20,0.61,14.20,1.10,0.00,0.30,579,31,14924167.00,-5868011.01,8335590.62,-6588576.38,6588576.38,False
finnedo01,LAL,2025,43,20,9.20,0.60,11.50,1.80,-1.50,0.20,1239,31,14924167.00,-8925216.83,5278384.80,-9645782.20,9645782.20,False
sarral01,WAS,2025,67,67,12.90,0.48,23.50,-0.30,-3.30,-0.60,1814,19,11245680.00,-1583358.09,12620243.54,1374563.54,-1374563.54,True
irvinky01,DAL,2025,50,50,19.90,0.59,27.40,4.60,3.40,2.50,1804,32,41000000.00,13005004.50,27208606.12,-13791393.88,13791393.88,False
georgky01,WAS,2025,68,38,8.80,0.50,15.90,0.10,-4.10,-0.90,1802,21,2825520.00,-8674769.83,5528831.80,2703311.80,-2703311.80,False
johnsca02,BRK,2025,57,57,18.20,0.63,22.90,5.10,3.10,2.30,1800,28,22500000.00,8664210.88,22867812.51,367812.51,-367812.51,True
robindu01,MIA,2025,74,37,11.80,0.59,19.20,2.70,-1.70,0.10,1785,30,19406000.00,-2242059.08,11961542.55,-7444457.45,7444457.45,False
dunnkr01,LAC,2025,74,58,11.30,0.53,12.70,4.00,0.60,1.20,1783,30,5168000.00,-2341850.42,11861751.21,6693751.21,-6693751.21,False
doncilu01,2TM,2025,50,50,24.10,0.59,33.90,5.90,6.70,3.90,1769,25,43031940.00,24487409.34,38691010.97,-4340929.03,4340929.03,True
doncilu01,DAL,2025,22,22,24.20,0.58,33.10,2.50,6.90,1.80,785,25,43031940.00,22166518.30,36370119.93,-6661820.07,6661820.07,False
doncilu01,LAL,2025,28,28,23.90,0.59,34.50,3.40,6.50,2.10,984,25,43031940.00,23135814.42,37339416.05,-5692523.95,5692523.95,False
hendesc01,POR,2025,66,10,12.50,0.54,22.50,1.80,-2.20,-0.10,1759,20,10259160.00,-238300.83,13965300.80,3706140.80,-3706140.80,False
cartewe01,ORL,2025,68,51,13.70,0.54,16.00,4.60,-1.20,0.30,1758,25,11950000.00,-4290989.50,9912612.13,-2037387.87,2037387.87,False
sextoco01,UTA,2025,63,61,16.60,0.59,27.00,2.40,-0.60,0.60,1758,26,18350000.00,5122101.14,19325702.77,975702.77,-975702.77,True
conlemi01,MIN,2025,71,64,13.30,0.57,14.40,5.20,1.20,1.40,1756,37,9975962.00,-611230.07,13592371.56,3616409.56,-3616409.56,False
coffeam01,LAC,2025,72,13,11.20,0.61,15.30,4.00,-1.70,0.10,1748,27,3938271.00,-5635012.90,8568588.73,4630317.73,-4630317.73,False
butleji01,2TM,2025,55,55,22.40,0.63,20.80,8.70,4.90,3.00,1746,35,48798677.00,9210366.86,23413968.49,-25384708.51,25384708.51,False
butleji01,MIA,2025,25,25,22.80,0.64,21.10,3.70,4.80,1.30,766,35,48798677.00,6660203.31,20863804.94,-27934872.06,27934872.06,False
butleji01,GSW,2025,30,30,22.20,0.62,20.60,4.90,5.00,1.70,980,35,48798677.00,7629221.80,21832823.43,-26965853.57,26965853.57,False
wiggiaa01,OKC,2025,76,26,16.10,0.60,20.30,5.40,1.10,1.40,1744,26,10514017.00,3194403.57,17398005.20,6883988.20,-6883988.20,False
kesslwa01,UTA,2025,58,58,20.00,0.66,13.70,5.40,1.80,1.70,1740,23,2965920.00,-3913872.42,10289729.21,7323809.21,-7323809.21,False
huntede01,2TM,2025,64,9,15.90,0.62,22.80,4.40,0.40,1.00,1740,27,21696429.00,3703713.45,17907315.08,-3789113.92,3789113.92,False
huntede01,ATL,2025,37,4,15.80,0.62,24.20,2.20,-0.40,0.40,1064,27,21696429.00,1915916.43,16119518.06,-5576910.94,5576910.94,False
huntede01,CLE,2025,27,5,16.20,0.63,20.50,2.20,1.60,0.60,676,27,21696429.00,1826663.52,16030265.15,-5666163.85,5666163.85,False
agbajoc01,TOR,2025,64,45,12.00,0.60,14.60,3.10,-0.70,0.50,1739,24,4310280.00,-4555783.65,9647817.98,5337537.98,-5337537.98,False
podzibr01,GSW,2025,64,33,14.40,0.56,18.30,4.20,0.70,1.20,1716,21,3519960.00,1363022.49,15566624.12,12046664.12,-12046664.12,False
smithja05,HOU,2025,57,39,12.60,0.56,16.40,4.20,-0.70,0.60,1716,21,9770880.00,-2643124.74,11560476.89,1789596.89,-1789596.89,False
davisan02,2TM,2025,51,51,26.30,0.59,30.40,6.70,5.40,3.20,1706,31,43219440.00,17415355.04,31618956.67,-11600483.33,11600483.33,False
davisan02,LAL,2025,42,42,27.10,0.60,30.20,6.20,6.00,2.90,1440,31,43219440.00,17558418.85,31762020.48,-11457419.52,11457419.52,False
davisan02,DAL,2025,9,9,21.70,0.52,31.20,0.50,2.50,0.30,266,31,43219440.00,11398820.36,25602421.99,-17617018.01,17617018.01,False
bealbr01,PHO,2025,53,38,15.20,0.60,22.10,2.40,-1.10,0.40,1702,31,50203930.00,-41057.06,14162544.57,-36041385.43,36041385.43,False
niangge01,2TM,2025,79,3,11.20,0.61,17.90,2.90,-2.30,-0.10,1697,31,8500000.00,-4707293.62,9496308.01,996308.01,-996308.01,True
niangge01,CLE,2025,51,1,11.10,0.62,16.50,2.20,-1.80,0.10,1053,31,8500000.00,-6194020.12,8009581.50,-490418.50,490418.50,True
niangge01,ATL,2025,28,2,11.40,0.59,20.30,0.70,-3.10,-0.20,644,31,8500000.00,-6345792.77,7857808.86,-642191.14,642191.14,True
poeltja01,TOR,2025,57,56,20.00,0.64,18.70,5.50,2.00,1.70,1686,29,19500000.00,1321674.58,15525276.21,-3974723.79,3974723.79,False
pippesc02,MEM,2025,79,21,15.80,0.58,19.30,4.70,1.90,1.70,1683,24,2087519.00,4032865.31,18236466.94,16148947.94,-16148947.94,False
huertke01,2TM,2025,69,31,11.30,0.54,17.50,1.90,-2.00,0.00,1679,26,16830357.00,-4093601.93,10109999.69,-6720357.31,6720357.31,False
huertke01,SAC,2025,43,15,10.60,0.52,17.20,0.80,-2.30,-0.10,899,26,16830357.00,-6015755.45,8187846.18,-8642510.82,8642510.82,False
huertke01,CHI,2025,26,16,12.00,0.57,17.80,1.10,-1.50,0.10,780,26,16830357.00,-4906253.50,9297348.13,-7533008.87,7533008.87,False
aldamsa01,MEM,2025,65,16,16.80,0.59,18.50,5.00,3.20,2.20,1660,24,3960531.00,5581598.38,19785200.00,15824669.00,-15824669.00,False
greenaj01,MIL,2025,73,7,9.20,0.62,12.60,2.80,-2.20,-0.10,1659,25,2120693.00,-8736505.10,5467096.53,3346403.53,-3346403.53,False
horfoal01,BOS,2025,60,42,12.90,0.56,13.80,4.40,1.20,1.30,1659,38,9500000.00,-1183686.82,13019914.81,3519914.81,-3519914.81,False
roziete01,MIA,2025,64,23,10.50,0.50,20.40,1.00,-3.70,-0.70,1658,30,24924126.00,-4419293.69,9784307.94,-15139818.06,15139818.06,False
watsope01,DEN,2025,68,18,11.40,0.56,13.90,2.50,-1.80,0.10,1656,22,2413560.00,-7209638.22,6993963.41,4580403.41,-4580403.41,False
moodymo01,GSW,2025,74,34,12.40,0.58,17.40,3.50,-0.90,0.50,1649,22,5803269.00,-2424791.45,11778810.18,5975541.18,-5975541.18,False
dasiltr01,ORL,2025,74,38,9.90,0.52,15.20,2.50,-2.60,-0.30,1629,23,3628440.00,-6660068.89,7543532.74,3915092.74,-3915092.74,False
divindo01,MIN,2025,62,10,14.10,0.58,19.40,3.90,1.90,1.60,1606,28,11445000.00,4664213.16,18867814.79,7422814.79,-7422814.79,False
joeis01,OKC,2025,74,16,14.00,0.62,17.20,5.10,1.30,1.40,1604,25,12991650.00,1224330.03,15427931.66,2436281.66,-2436281.66,False
kispeco01,WAS,2025,61,0,11.00,0.58,17.50,1.10,-3.70,-0.70,1602,25,5705887.00,-8263484.76,5940116.86,234229.86,-234229.86,True
leverca01,2TM,2025,64,3,15.20,0.58,19.40,4.00,0.90,1.20,1596,30,16615384.00,1992197.34,16195798.97,-419585.03,419585.03,True
leverca01,CLE,2025,38,3,14.40,0.58,18.10,2.30,1.20,0.70,904,30,16615384.00,427254.22,14630855.84,-1984528.16,1984528.16,True
leverca01,ATL,2025,26,0,16.20,0.58,21.20,1.60,0.40,0.40,692,30,16615384.00,258730.16,14462331.79,-2153052.21,2153052.21,True
mcbrimi01,NYK,2025,64,10,12.60,0.53,16.80,3.20,0.00,0.80,1593,24,4710144.00,-837613.92,13365987.71,8655843.71,-8655843.71,False
harteis01,OKC,2025,57,53,18.90,0.60,16.70,6.80,3.20,2.10,1590,26,30000000.00,3015685.41,17219287.04,-12780712.96,12780712.96,False
dickgr01,TOR,2025,54,54,10.90,0.54,21.00,1.40,-3.20,-0.50,1587,21,4763760.00,-3444228.37,10759373.26,5995613.26,-5995613.26,False
banchpa01,ORL,2025,46,46,20.00,0.55,33.60,3.50,3.50,2.20,1582,22,12160800.00,18868499.26,33072100.89,20911300.89,-20911300.89,False
willipa01,CHI,2025,63,36,9.00,0.51,16.90,0.40,-3.70,-0.70,1576,23,18000000.00,-7384308.99,6819292.64,-11180707.36,11180707.36,False
toppiob01,IND,2025,79,4,17.40,0.64,20.10,4.30,1.70,1.40,1545,26,12975000.00,2768220.04,16971821.66,3996821.66,-3996821.66,False
allengr01,PHO,2025,64,7,13.70,0.63,17.60,2.50,-0.30,0.70,1544,29,15625000.00,-2389664.94,11813936.69,-3811063.31,3811063.31,False
hausesa01,BOS,2025,71,19,12.80,0.63,14.30,4.40,0.80,1.10,1541,27,2092344.00,-2370638.00,11832963.62,9740619.62,-9740619.62,False
willizi02,BRK,2025,63,45,11.90,0.55,18.20,2.10,-2.30,-0.10,1541,23,6133005.00,-4621145.47,9582456.16,3449451.16,-3449451.16,False
vincega01,LAL,2025,72,11,7.40,0.54,13.50,1.30,-4.00,-0.80,1527,28,11000000.00,-10627654.71,3575946.92,-7424053.08,7424053.08,False
wembavi01,SAS,2025,46,46,24.20,0.59,30.40,3.80,6.50,3.30,1527,21,12768960.00,19951721.58,34155323.21,21386363.21,-21386363.21,False
grantje01,POR,2025,47,47,10.90,0.52,19.40,1.80,-1.60,0.10,1524,30,29793104.00,-1335884.25,12867717.37,-16925386.63,16925386.63,False
valanjo01,2TM,2025,81,21,20.80,0.60,22.80,4.30,0.60,1.00,1524,32,9900000.00,1672388.92,15875990.55,5975990.55,-5975990.55,False
valanjo01,WAS,2025,49,12,20.60,0.60,23.80,2.30,0.40,0.60,983,32,9900000.00,1052838.51,15256440.14,5356440.14,-5356440.14,False
valanjo01,SAC,2025,32,9,21.10,0.60,20.90,2.10,1.10,0.40,541,32,9900000.00,-1129714.11,13073887.51,3173887.51,-3173887.51,False
filipky01,UTA,2025,72,27,14.90,0.59,18.70,2.50,-1.00,0.40,1522,21,3000000.00,-3118058.16,11085543.47,8085543.47,-8085543.47,False
moranja01,MEM,2025,50,50,19.30,0.56,32.20,3.50,2.40,1.70,1519,25,36725670.00,15296249.76,29499851.39,-7225818.61,7225818.61,False
buzelma01,CHI,2025,80,31,12.50,0.57,18.70,1.90,-2.50,-0.20,1511,20,5195520.00,-5143176.30,9060425.33,3864905.33,-3864905.33,False
ballla01,CHO,2025,47,47,19.10,0.54,35.90,2.00,3.20,2.00,1505,23,35147000.00,20558893.67,34762495.30,-384504.70,384504.70,True
knechda01,LAL,2025,78,16,12.70,0.59,18.50,2.70,-1.80,0.10,1494,23,3819120.00,-4020483.72,10183117.91,6363997.91,-6363997.91,False
porteke02,2TM,2025,75,4,15.40,0.53,25.40,2.20,-0.60,0.50,1482,24,3366937.00,4273733.02,18477334.65,15110397.65,-15110397.65,False
porteke02,LAC,2025,45,2,12.10,0.48,25.90,0.20,-2.50,-0.10,884,24,3366937.00,1322855.39,15526457.02,12159520.02,-12159520.02,False
porteke02,MIL,2025,30,2,20.20,0.62,24.80,2.00,2.10,0.60,598,24,3366937.00,5098311.79,19301913.42,15934976.42,-15934976.42,False
russeda01,2TM,2025,58,36,14.00,0.52,24.00,1.90,-0.40,0.60,1480,28,18692307.00,4072368.18,18275969.81,-416337.19,416337.19,True
russeda01,LAL,2025,29,10,13.00,0.54,22.10,1.00,-1.70,0.10,763,28,18692307.00,-1555904.39,12647697.24,-6044609.76,6044609.76,False
russeda01,BRK,2025,29,26,15.10,0.51,25.90,0.90,1.00,0.50,717,28,18692307.00,7115384.49,21318986.12,2626679.12,-2626679.12,True
markkla01,UTA,2025,47,47,15.60,0.57,24.00,2.20,-0.30,0.70,1476,27,42176400.00,3121024.92,17324626.55,-24851773.45,24851773.45,False
kennalu01,MEM,2025,65,11,13.60,0.63,14.50,3.90,1.10,1.20,1472,28,9250000.00,-2099982.83,12103618.80,2853618.80,-2853618.80,False
sheadja01,TOR,2025,75,11,9.90,0.50,18.60,0.80,-4.10,-0.80,1467,22,1862265.00,-7073473.31,7130128.32,5267863.32,-5267863.32,False
gordoaa01,DEN,2025,51,42,17.00,0.65,19.00,4.30,1.20,1.20,1447,29,22841455.00,603831.53,14807433.16,-8034021.84,8034021.84,False
stewais01,DET,2025,72,4,14.60,0.62,12.40,4.30,0.60,0.90,1434,23,15000000.00,-5458614.36,8744987.27,-6255012.73,6255012.73,False
sensabr01,UTA,2025,71,15,13.40,0.61,21.50,1.20,-1.20,0.30,1432,21,2571480.00,-765655.47,13437946.16,10866466.16,-10866466.16,False
bitadgo01,ORL,2025,70,42,19.20,0.63,14.30,5.80,2.50,1.60,1430,25,9057971.00,-1602268.28,12601333.35,3543362.35,-3543362.35,False
wareke01,MIA,2025,64,36,17.40,0.60,17.20,4.10,-0.10,0.70,1422,20,4231800.00,-3717644.10,10485957.53,6254157.53,-6254157.53,False
easonta01,HOU,2025,57,16,18.50,0.57,19.40,5.00,3.60,2.00,1420,23,3695160.00,6331075.40,20534677.03,16839517.03,-16839517.03,False
edeyza01,MEM,2025,66,55,18.20,0.62,16.40,4.90,-0.10,0.70,1416,22,5756880.00,-4909490.34,9294111.29,3537231.29,-3537231.29,False
mccontj01,IND,2025,79,1,18.40,0.55,23.40,3.20,1.20,1.20,1415,32,9300000.00,4796060.64,18999662.26,9699662.26,-9699662.26,False
mannte01,2TM,2025,67,13,12.00,0.58,14.70,3.00,-1.30,0.20,1414,28,11423077.00,-6155937.70,8047663.93,-3375413.07,3375413.07,False
mannte01,LAC,2025,37,12,10.50,0.53,14.00,1.40,-1.30,0.10,732,28,11423077.00,-7049292.44,7154309.19,-4268767.81,4268767.81,False
mannte01,ATL,2025,30,1,13.70,0.63,15.40,1.60,-1.30,0.10,682,28,11423077.00,-8177382.89,6026218.74,-5396858.26,5396858.26,False
dunnry01,PHO,2025,74,44,10.70,0.52,16.70,1.00,-4.10,-0.70,1410,22,2530800.00,-9470995.80,4732605.83,2201805.83,-2201805.83,False
merrisa01,CLE,2025,71,4,11.10,0.58,14.30,3.30,0.30,0.80,1401,28,2164993.00,-2612476.73,11591124.90,9426131.90,-9426131.90,False
